,COREF,start_token,end_token,prop,cat,text,character_name
2544,36,20802,20802,PRON,PER,I,the argumentative Mr. Macey
2545,36,20806,20806,PRON,PER,I,the argumentative Mr. Macey
2547,36,20812,20812,PRON,PER,I,the argumentative Mr. Macey
2552,36,20846,20846,PRON,PER,my,the argumentative Mr. Macey
2553,36,20852,20852,PRON,PER,you,the argumentative Mr. Macey
2555,36,20858,20859,PROP,PER,Mr. Macey,the argumentative Mr. Macey
2560,36,20892,20892,PRON,PER,I,the argumentative Mr. Macey
2561,36,20906,20906,PRON,PER,I,the argumentative Mr. Macey
2563,36,20917,20917,PRON,PER,you,the argumentative Mr. Macey
2564,36,20931,20931,PRON,PER,you,the argumentative Mr. Macey
2565,36,20934,20934,PRON,PER,you,the argumentative Mr. Macey
2567,36,20941,20941,PRON,PER,you,the argumentative Mr. Macey
2579,80,21020,21021,PROP,PER,Mr. Tookey,Master Tookey
2582,81,21047,21047,PROP,PER,Winthrop,Mrs. Winthrop
2583,81,21050,21050,PRON,PER,you,Mrs. Winthrop
2584,80,21053,21053,PRON,PER,me,Master Tookey
2585,80,21057,21057,PRON,PER,I,Master Tookey
2586,80,21063,21063,PRON,PER,I,Master Tookey
2587,80,21070,21070,PRON,PER,I,Master Tookey
2592,80,21103,21103,PRON,PER,I,Master Tookey
2594,81,21130,21130,PRON,PER,you,Mrs. Winthrop
2595,80,21135,21135,PROP,PER,Tookey,Master Tookey
2600,36,21189,21190,PROP,PER,Mr. Macey,the argumentative Mr. Macey
2601,80,21194,21195,PROP,PER,poor Tookey,Master Tookey
2602,80,21204,21204,PRON,PER,I,Master Tookey
2605,82,21217,21218,PROP,PER,Mr. Crackenthorp,Mr. Crackenthorp
2606,81,21223,21223,PRON,PER,your,Mrs. Winthrop
2607,81,21227,21227,PRON,PER,you,Mrs. Winthrop
2608,81,21247,21247,PRON,PER,you,Mrs. Winthrop
2609,81,21251,21251,PRON,PER,yourself,Mrs. Winthrop
2611,81,21262,21262,PRON,PER,you,Mrs. Winthrop
2613,83,21269,21270,PROP,PER,Ben Winthrop,Ben Winthrop
2619,36,21309,21310,PROP,PER,Mr. Macey,the argumentative Mr. Macey
2620,80,21320,21320,PRON,PER,my,Master Tookey
2622,84,21323,21323,PROP,PER,Aaron,Dolly Winthrop
2623,84,21325,21325,PRON,PER,he,Dolly Winthrop
2624,84,21331,21331,PRON,PER,he,Dolly Winthrop
2625,81,21346,21346,PRON,PER,you,Mrs. Winthrop
2626,80,21348,21349,PROP,PER,Master Tookey,Master Tookey
2627,81,21351,21351,PRON,PER,you,Mrs. Winthrop
2628,81,21356,21356,PRON,PER,your,Mrs. Winthrop
2629,81,21361,21361,PRON,PER,your,Mrs. Winthrop
2630,81,21367,21367,PRON,PER,you,Mrs. Winthrop
2631,81,21372,21372,PRON,PER,your,Mrs. Winthrop
2632,81,21377,21377,PRON,PER,your,Mrs. Winthrop
2635,83,21417,21418,PROP,PER,Ben Winthrop,Ben Winthrop
2637,36,21428,21429,PROP,PER,Mr. Macey,the argumentative Mr. Macey
2638,80,21434,21434,PRON,PER,I,Master Tookey
2639,80,21444,21445,PROP,PER,Mr. Tookey,Master Tookey
2640,80,21461,21461,PRON,PER,me,Master Tookey
2641,80,21469,21469,PRON,PER,I,Master Tookey
2642,80,21484,21484,PRON,PER,I,Master Tookey
2643,82,21488,21489,PROP,PER,Mr. Crackenthorp,Mr. Crackenthorp
2644,80,21491,21491,PRON,PER,I,Master Tookey
2646,80,21507,21507,PROP,PER,Tookey,Master Tookey
2647,83,21511,21512,PROP,PER,Ben Winthrop,Ben Winthrop
2649,80,21518,21518,PRON,PER,you,Master Tookey
2650,80,21519,21519,PRON,PER,your,Master Tookey
2662,80,21598,21598,PRON,PER,You,Master Tookey
2663,80,21603,21603,PRON,PER,you,Master Tookey
2666,36,21616,21617,PROP,PER,Mr. Macey,the argumentative Mr. Macey
2671,80,21640,21640,PROP,PER,Tookey,Master Tookey
2672,83,21644,21644,PROP,PER,Winthrop,Ben Winthrop
2682,80,21728,21728,PROP,PER,Tookey,Master Tookey
2693,86,21803,21803,PROP,PER,Solomon,Solomon Macey
2698,36,21821,21822,PROP,PER,Mr. Macey,the argumentative Mr. Macey
2702,36,21847,21848,PROP,PER,Mr. Macey,the argumentative Mr. Macey
2708,36,21880,21880,PRON,PER,I,the argumentative Mr. Macey
2709,86,21882,21882,PROP,PER,Solomon,Solomon Macey
2716,75,21925,21926,PROP,PER,Mr. Lammeter,young Mr. Lammeter
2720,36,21938,21939,PROP,PER,Mr. Macey,the argumentative Mr. Macey
2728,75,21993,21995,PROP,PER,the Mr. Lammeter,young Mr. Lammeter
2766,75,22219,22221,PROP,PER,the Mr. Lammeter,young Mr. Lammeter
2769,48,22237,22238,PROP,PER,Miss Osgood,Mrs. Osgood
2771,54,22246,22248,PROP,PER,the Mr. Osgood,the Mr. Osgood
2782,89,22307,22308,PROP,PER,Mr. Drumlow,Mr. Drumlow
2784,89,22314,22314,PRON,PER,him,Mr. Drumlow
2786,36,22320,22321,PROP,PER,Mr. Macey,the argumentative Mr. Macey
2787,36,22324,22324,PRON,PER,he,the argumentative Mr. Macey
2788,36,22327,22327,PRON,PER,his,the argumentative Mr. Macey
2789,36,22353,22354,PROP,PER,Mr. Macey,the argumentative Mr. Macey
2790,36,22358,22358,PRON,PER,you,the argumentative Mr. Macey
2792,36,22377,22377,PRON,PER,I,the argumentative Mr. Macey
2793,36,22392,22393,PROP,PER,Mr. Macey,the argumentative Mr. Macey
2794,89,22400,22401,PROP,PER,Mr. Drumlow,Mr. Drumlow
2796,36,22407,22407,PRON,PER,I,the argumentative Mr. Macey
2797,89,22411,22411,PRON,PER,him,Mr. Drumlow
2798,89,22414,22414,PRON,PER,he,Mr. Drumlow
2799,89,22421,22421,PRON,PER,his,Mr. Drumlow
2800,75,22448,22450,PROP,PER,young Mr. Lammeter,young Mr. Lammeter
2801,89,22452,22452,PRON,PER,he,Mr. Drumlow
2802,89,22458,22458,PRON,PER,he,Mr. Drumlow
2804,89,22499,22500,PROP,PER,Mr. Drumlow,Mr. Drumlow
2805,36,22506,22506,PRON,PER,I,the argumentative Mr. Macey
2806,89,22510,22510,PRON,PER,him,Mr. Drumlow
2807,89,22514,22514,PRON,PER,he,Mr. Drumlow
2808,89,22521,22521,PRON,PER,he,Mr. Drumlow
2810,89,22534,22534,PRON,PER,he,Mr. Drumlow
2815,89,22550,22550,PRON,PER,he,Mr. Drumlow
2816,89,22554,22554,PRON,PER,he,Mr. Drumlow
2821,89,22570,22570,PRON,PER,he,Mr. Drumlow
2827,36,22627,22627,PRON,PER,you,the argumentative Mr. Macey
2828,36,22639,22639,PRON,PER,you,the argumentative Mr. Macey
2829,36,22641,22642,PROP,PER,Mr. Macey,the argumentative Mr. Macey
2830,36,22644,22644,PRON,PER,You,the argumentative Mr. Macey
2832,36,22659,22659,PRON,PER,you,the argumentative Mr. Macey
2833,36,22663,22664,PROP,PER,Mr. Macey,the argumentative Mr. Macey
2834,36,22676,22676,PRON,PER,his,the argumentative Mr. Macey
2836,36,22681,22681,PRON,PER,I,the argumentative Mr. Macey
2837,36,22692,22692,PRON,PER,I,the argumentative Mr. Macey
2838,36,22706,22706,PRON,PER,I,the argumentative Mr. Macey
2840,36,22713,22713,PRON,PER,I,the argumentative Mr. Macey
2841,36,22718,22718,PRON,PER,me,the argumentative Mr. Macey
2842,36,22725,22725,PRON,PER,I,the argumentative Mr. Macey
2843,36,22728,22728,PRON,PER,myself,the argumentative Mr. Macey
2844,36,22730,22730,PRON,PER,I,the argumentative Mr. Macey
2846,36,22750,22750,PRON,PER,my,the argumentative Mr. Macey
2848,36,22759,22759,PRON,PER,I,the argumentative Mr. Macey
2849,36,22774,22774,PRON,PER,I,the argumentative Mr. Macey
2850,36,22777,22777,PRON,PER,myself,the argumentative Mr. Macey
2856,36,22814,22814,PRON,PER,I,the argumentative Mr. Macey
2857,36,22828,22828,PRON,PER,i,the argumentative Mr. Macey
2861,36,22856,22856,PRON,PER,I,the argumentative Mr. Macey
2862,36,22859,22859,PRON,PER,mysen,the argumentative Mr. Macey
2863,36,22876,22876,PRON,PER,I,the argumentative Mr. Macey
2864,36,22881,22881,PRON,PER,I,the argumentative Mr. Macey
2870,36,22931,22931,PRON,PER,you,the argumentative Mr. Macey
2871,36,22940,22940,PRON,PER,you,the argumentative Mr. Macey
2872,36,22942,22943,PROP,PER,Mr. Macey,the argumentative Mr. Macey
2874,36,22953,22953,PRON,PER,I,the argumentative Mr. Macey
2875,36,22958,22958,PRON,PER,I,the argumentative Mr. Macey
2876,36,22961,22961,PRON,PER,mysen,the argumentative Mr. Macey
2877,89,22964,22965,PROP,PER,Mr. Drumlow,Mr. Drumlow
2878,36,22969,22969,PRON,PER,I,the argumentative Mr. Macey
2879,36,22979,22979,PRON,PER,I,the argumentative Mr. Macey
2880,89,22984,22984,PRON,PER,he,Mr. Drumlow
2881,89,22991,22991,PRON,PER,he,Mr. Drumlow
2882,36,22999,22999,PROP,PER,Macey,the argumentative Mr. Macey
2883,36,23002,23002,PRON,PER,yourself,the argumentative Mr. Macey
2884,89,23006,23006,PRON,PER,he,Mr. Drumlow
2886,36,23033,23033,PRON,PER,you,the argumentative Mr. Macey
2887,89,23035,23035,PRON,PER,he,Mr. Drumlow
2891,36,23071,23071,PRON,PER,I'n,the argumentative Mr. Macey
2893,48,23097,23098,PROP,PER,Miss Osgood,Mrs. Osgood
2897,36,23129,23130,PROP,PER,Mr. Macey,the argumentative Mr. Macey
2900,76,23188,23189,PROP,PER,Mr. Snell,Mr. Snell
2902,75,23203,23205,PROP,PER,old Mr. Lammeter,young Mr. Lammeter
2904,75,23217,23217,PRON,PER,he,young Mr. Lammeter
2906,36,23231,23232,PROP,PER,Mr. Macey,the argumentative Mr. Macey
2907,36,23236,23236,PRON,PER,I,the argumentative Mr. Macey
2908,75,23243,23245,PROP,PER,this Mr. Lammeter,young Mr. Lammeter
2911,75,23269,23269,PRON,PER,he,young Mr. Lammeter
2915,36,23296,23296,PRON,PER,you,the argumentative Mr. Macey
2917,36,23307,23308,PROP,PER,Mr. Macey,the argumentative Mr. Macey
2921,36,23333,23333,PRON,PER,my,the argumentative Mr. Macey
2924,91,23342,23343,PROP,PER,Mr. Cliff,Mr. Cliff
2928,35,23365,23366,PROP,PER,Squire Cass,old Squire Cass
2929,75,23370,23370,PRON,PER,he,young Mr. Lammeter
2930,91,23380,23380,PROP,PER,Cliff,Mr. Cliff
2933,75,23400,23400,PRON,PER,he,young Mr. Lammeter
2934,36,23407,23407,PRON,PER,you,the argumentative Mr. Macey
2936,75,23411,23411,PRON,PER,he,young Mr. Lammeter
2937,75,23423,23423,PRON,PER,his,young Mr. Lammeter
2938,36,23431,23431,PRON,PER,my,the argumentative Mr. Macey
2940,35,23434,23436,PROP,PER,old Squire Cass,old Squire Cass
2941,75,23447,23447,PRON,PER,he,young Mr. Lammeter
2943,75,23459,23459,PRON,PER,him,young Mr. Lammeter
2944,75,23462,23462,PRON,PER,he,young Mr. Lammeter
2947,75,23476,23476,PRON,PER,his,young Mr. Lammeter
2949,75,23479,23479,PRON,PER,him,young Mr. Lammeter
2950,75,23483,23483,PRON,PER,he,young Mr. Lammeter
2958,36,23528,23528,PRON,PER,I,the argumentative Mr. Macey
2960,36,23532,23532,PRON,PER,myself,the argumentative Mr. Macey
2961,43,23538,23538,PROP,PER,God,God Almighty
2962,36,23540,23540,PRON,PER,me,the argumentative Mr. Macey
2963,36,23543,23543,PRON,PER,I,the argumentative Mr. Macey
2964,36,23551,23551,PROP,PER,Macey,the argumentative Mr. Macey
2968,91,23576,23576,PROP,PER,Cliff,Mr. Cliff
2969,91,23578,23578,PRON,PER,he,Mr. Cliff
2971,91,23589,23589,PRON,PER,he,Mr. Cliff
2972,91,23594,23594,PRON,PER,his,Mr. Cliff
2975,91,23609,23609,PRON,PER,him,Mr. Cliff
2980,91,23632,23632,PRON,PER,he,Mr. Cliff
2982,91,23641,23641,PRON,PER,he,Mr. Cliff
2984,91,23660,23660,PRON,PER,his,Mr. Cliff
2986,91,23677,23677,PRON,PER,he,Mr. Cliff
2987,91,23680,23680,PRON,PER,he,Mr. Cliff
2988,91,23687,23687,PRON,PER,he,Mr. Cliff
2989,91,23692,23692,PRON,PER,his,Mr. Cliff
2990,91,23697,23697,PRON,PER,his,Mr. Cliff
2994,91,23727,23727,PRON,PER,he,Mr. Cliff
2996,91,23735,23735,PRON,PER,he,Mr. Cliff
2997,91,23739,23739,PRON,PER,his,Mr. Cliff
3004,75,23770,23771,PROP,PER,Mr. Lammeter,young Mr. Lammeter
3010,36,23833,23834,PROP,PER,Mr. Macey,the argumentative Mr. Macey
3012,36,23860,23861,PROP,PER,Mr. Macey,the argumentative Mr. Macey
3015,36,23882,23882,PRON,PER,i,the argumentative Mr. Macey
3017,91,23916,23916,PROP,PER,Cliff,Mr. Cliff
3018,36,23929,23929,PRON,PER,I,the argumentative Mr. Macey
3022,36,23949,23949,PRON,PER,him,the argumentative Mr. Macey
3023,36,23958,23958,PRON,PER,my,the argumentative Mr. Macey
3025,36,23961,23961,PRON,PER,me,the argumentative Mr. Macey
3032,94,23994,23994,PRON,PER,you,Master Dowlas
3033,94,24001,24001,PROP,PER,Dowlas,Master Dowlas
3037,94,24029,24029,PRON,PER,you,Master Dowlas
3038,94,24035,24036,PROP,PER,Mr. Dowlas,Master Dowlas
3040,94,24049,24049,PRON,PER,his,Master Dowlas
3059,94,24174,24174,PROP,PER,Dowlas,Master Dowlas
3060,83,24186,24187,PROP,PER,Ben Winthrop,Ben Winthrop
3061,94,24190,24190,PRON,PER,You,Master Dowlas
3069,91,24243,24243,PROP,PER,Cliff,Mr. Cliff
3071,94,24264,24265,PROP,PER,Master Dowlas,Master Dowlas
3072,36,24276,24277,PROP,PER,Mr. Macey,the argumentative Mr. Macey
3073,36,24285,24285,PRON,PER,his,the argumentative Mr. Macey
3074,94,24290,24290,PRON,PER,he,Master Dowlas
3075,94,24300,24300,PRON,PER,him,Master Dowlas
3077,94,24306,24306,PRON,PER,himself,Master Dowlas
3079,94,24311,24311,PRON,PER,',Master Dowlas
3080,94,24314,24314,PRON,PER,him,Master Dowlas
3081,94,24318,24318,PRON,PER,he,Master Dowlas
3084,94,24332,24332,PRON,PER,you,Master Dowlas
3086,94,24338,24338,PRON,PER,you,Master Dowlas
3096,91,24408,24408,PROP,PER,Cliff,Mr. Cliff
3103,94,24448,24448,PRON,PER,you,Master Dowlas
3104,94,24450,24450,PROP,PER,Dowlas,Master Dowlas
3105,94,24454,24454,PRON,PER,you,Master Dowlas
3107,94,24476,24477,PROP,PER,Mr. Dowlas,Master Dowlas
3108,94,24482,24482,PRON,PER,I,Master Dowlas
3110,94,24493,24493,PRON,PER,I,Master Dowlas
3112,94,24505,24505,PRON,PER,I,Master Dowlas
3113,94,24510,24510,PRON,PER,you,Master Dowlas
3114,94,24518,24518,PRON,PER,you,Master Dowlas
3116,94,24536,24536,PRON,PER,You,Master Dowlas
3119,94,24556,24556,PRON,PER,your,Master Dowlas
3121,94,24564,24564,PRON,PER,you,Master Dowlas
3122,94,24566,24566,PRON,PER,your,Master Dowlas
3128,94,24596,24596,PRON,PER,you,Master Dowlas
3136,94,24653,24653,PROP,PER,Dowlas,Master Dowlas
3159,94,24799,24799,PROP,PER,Dowlas,Master Dowlas
3160,94,24808,24808,PRON,PER,he,Master Dowlas
3161,91,24816,24816,PROP,PER,Cliff,Mr. Cliff
3163,94,24827,24827,PRON,PER,him,Master Dowlas
3165,91,24834,24834,PROP,PER,Cliff,Mr. Cliff
3167,94,24849,24849,PRON,PER,him,Master Dowlas
3183,36,24984,24985,PROP,PER,Mr. Macey,the argumentative Mr. Macey
3186,36,25022,25023,PROP,PER,Mr. Macey,the argumentative Mr. Macey
3188,32,25034,25035,PROP,PER,Silas Marner,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
3190,32,25056,25056,PRON,PER,his,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
3194,32,25096,25097,PROP,PER,Silas Marner,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
3195,32,25111,25111,PROP,PER,Silas,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
3197,32,25128,25128,PRON,PER,his,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
3198,36,25131,25132,PROP,PER,Mr. Macey,the argumentative Mr. Macey
3200,36,25157,25157,PRON,PER,his,the argumentative Mr. Macey
3201,36,25165,25165,PRON,PER,he,the argumentative Mr. Macey
3202,32,25171,25172,PROP,PER,Silas Marner,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
3203,36,25179,25179,PRON,PER,his,the argumentative Mr. Macey
3204,32,25181,25181,PRON,PER,his,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
3205,32,25186,25186,PRON,PER,his,"father Silas , who had taken her golden curls for his lost guineas brought back to him"
